from_position,to_position,distance
B00F-0L-2,B00O-0F-2,102.581
B00F-0L-1,B00O-0F-2,95.0811
B00F-0L-1,B00O-0F-1,87.5811
B00F-0L-2,B00O-0G-1,92.7912
B00F-0L-2,B00O-0G-2,100.291
B00F-0L-1,B00O-0G-2,92.7912
B00F-0L-1,B00O-0G-1,85.2912
B00F-0L-2,B00O-0H-1,90.5464
B00F-0L-2,B00O-0H-2,98.0464
B00F-0L-1,B00O-0H-2,90.5464
B00F-0L-1,B00O-0H-1,83.0464
B00F-0L-2,B00O-0I-1,88.3282
B00F-0L-2,B00O-0I-2,95.8282
B00F-0L-1,B00O-0I-2,88.3282
B00F-0L-1,B00O-0I-1,80.8282
B00F-0L-2,B00O-0J-1,85.9855
B00F-0L-2,B00O-0J-2,93.4855
B00F-0L-1,B00O-0J-2,85.9855
B00F-0L-1,B00O-0J-1,78.4855
B00F-0L-2,B00P-0A-1,87.386
B00F-0L-2,B00P-0A-2,94.886
B00F-0L-1,B00P-0A-2,87.386
B00F-0L-1,B00P-0A-1,79.886
B00F-0L-2,B00P-0B-1,83.4512
B00F-0L-2,B00P-0B-2,90.9512
B00F-0L-1,B00P-0B-2,83.4512
B00F-0L-1,B00P-0B-1,75.9512
B00F-0L-2,B00P-0C-1,79.351
B00F-0L-2,B00P-0C-2,86.851
B00F-0L-1,B00P-0C-2,79.351
B00F-0L-1,B00P-0C-1,71.851
B00F-0L-2,B00P-0D-1,75.3275
B00F-0L-2,B00P-0D-2,82.8275
B00F-0L-1,B00P-0D-2,75.3275
B00F-0L-1,B00P-0D-1,67.8275
B00F-0L-2,B00P-0E-1,71.2508
B00F-0L-2,B00P-0E-2,78.7508
B00F-0L-1,B00P-0E-2,71.2508
B00F-0L-1,B00P-0E-1,63.7508
B00F-0L-2,B00Q-0C-1,51.4808
B00F-0L-2,B00Q-0C-2,58.9808
B00F-0L-1,B00Q-0C-2,51.4808
B00F-0L-1,B00Q-0C-1,43.9808
B00F-0L-2,B00Q-0D-1,47.3063
B00F-0L-2,B00Q-0D-2,54.8063
B00F-0L-1,B00Q-0D-2,47.3063
B00F-0L-1,B00Q-0D-1,39.8063
B00F-0L-2,B00Q-0E-1,43.6004
B00F-0L-2,B00Q-0E-2,51.1004
B00F-0L-1,B00Q-0E-2,43.6004
B00F-0L-1,B00Q-0E-1,36.1004
B00F-0L-2,B00Q-0F-1,40.0235
B00F-0L-2,B00Q-0F-2,47.5235
B00F-0L-1,B00Q-0F-2,40.0235
B00F-0L-1,B00Q-0F-1,32.5235
B00F-0L-2,Q001,40.1804
B00F-0L-1,Q001,32.6804
B00F-0L-2,Q002,19.6963
B00F-0L-1,Q002,12.1963
B00F-0L-2,Q003,38.3936
B00F-0L-1,Q003,30.8936
B00F-0L-2,Q004,86.0322
B00F-0L-1,Q004,78.5322
B00F-0L-2,Q005,58.5692
B00F-0L-1,Q005,51.0692
B00F-0L-2,Q006,40.5988
B00F-0L-1,Q006,33.0988
B00F-0M-2,B00F-0N-1,11.1072
B00F-0M-2,B00F-0N-2,18.6072
B00F-0M-1,B00F-0N-2,11.1072
B00F-0M-1,B00F-0N-1,3.60719
B00F-0M-2,B00F-0O-1,9.88757
B00F-0M-2,B00F-0O-2,17.3876
B00F-0M-1,B00F-0O-2,9.88757
B00F-0M-1,B00F-0O-1,2.38757
B00F-0M-2,B00F-0P-1,11.6555
B00F-0M-2,B00F-0P-2,19.1555
B00F-0M-1,B00F-0P-2,11.6555
B00F-0M-1,B00F-0P-1,4.15546
B00F-0M-2,B00F-0Q-1,12.0696
B00F-0M-2,B00F-0Q-2,19.5696
B00F-0M-1,B00F-0Q-2,12.0696
B00F-0M-1,B00F-0Q-1,4.56964
B00F-0M-2,B00F-0R-1,13.1418
B00F-0M-2,B00F-0R-2,20.6418
B00F-0M-1,B00F-0R-2,13.1418
B00F-0M-1,B00F-0R-1,5.64181
B00F-0M-2,B00F-0S-1,14.3099
B00F-0M-2,B00F-0S-2,21.8099
B00F-0M-1,B00F-0S-2,14.3099
B00F-0M-1,B00F-0S-1,6.80988
B00F-0M-2,B00F-0T-1,15.0544
B00F-0M-2,B00F-0T-2,22.5544
B00F-0M-1,B00F-0T-2,15.0544
B00F-0M-1,B00F-0T-1,7.55437
B00F-0M-2,B00G-0A-1,38.8117
B00F-0M-2,B00G-0A-2,46.3117
B00F-0M-1,B00G-0A-2,38.8117
B00F-0M-1,B00G-0A-1,31.3117
B00F-0M-2,B00G-0B-1,36.7124
B00F-0M-2,B00G-0B-2,44.2124
B00F-0M-1,B00G-0B-2,36.7124
B00F-0M-1,B00G-0B-1,29.2124
B00F-0M-2,B00G-0C-1,40.2063
B00F-0M-2,B00G-0C-2,47.7063
B00F-0M-1,B00G-0C-2,40.2063
B00F-0M-1,B00G-0C-1,32.7063
B00F-0M-2,B00G-0D-1,38.9826
B00F-0M-2,B00G-0D-2,46.4826
B00F-0M-1,B00G-0D-2,38.9826
B00F-0M-1,B00G-0D-1,31.4826
B00F-0M-2,B00G-0E-1,42.1965
B00F-0M-2,B00G-0E-2,49.6965
B00F-0M-1,B00G-0E-2,42.1965
B00F-0M-1,B00G-0E-1,34.6965
B00F-0M-2,B00G-0F-1,41.3302
B00F-0M-2,B00G-0F-2,48.8302
B00F-0M-1,B00G-0F-2,41.3302
B00F-0M-1,B00G-0F-1,33.8302
B00F-0M-2,B00G-0G-1,44.1898
B00F-0M-2,B00G-0G-2,51.6898
B00F-0M-1,B00G-0G-2,44.1898
B00F-0M-1,B00G-0G-1,36.6898
B00F-0M-2,B00G-0H-1,43.5986
B00F-0M-2,B00G-0H-2,51.0986
B00F-0M-1,B00G-0H-2,43.5986
B00F-0M-1,B00G-0H-1,36.0986
B00F-0M-2,B00G-0I-1,46.3949
B00F-0M-2,B00G-0I-2,53.8949
B00F-0M-1,B00G-0I-2,46.3949
B00F-0M-1,B00G-0I-1,38.8949
B00F-0M-2,B00G-0J-1,45.7926
B00F-0M-2,B00G-0J-2,53.2926
B00F-0M-1,B00G-0J-2,45.7926
B00F-0M-1,B00G-0J-1,38.2926
B00F-0M-2,B00G-0K-1,48.4152
B00F-0M-2,B00G-0K-2,55.9152
B00F-0M-1,B00G-0K-2,48.4152
B00F-0M-1,B00G-0K-1,40.9152
B00F-0M-2,B00G-0L-1,48.2701
B00F-0M-2,B00G-0L-2,55.7701
B00F-0M-1,B00G-0L-2,48.2701
B00F-0M-1,B00G-0L-1,40.7701
B00F-0M-2,B00G-0M-1,50.4977
B00F-0M-2,B00G-0M-2,57.9977
B00F-0M-1,B00G-0M-2,50.4977
B00F-0M-1,B00G-0M-1,42.9977
B00F-0M-2,B00G-0N-1,50.388
B00F-0M-2,B00G-0N-2,57.888
B00F-0M-1,B00G-0N-2,50.388
B00F-0M-1,B00G-0N-1,42.888
B00F-0M-2,B00G-0O-1,49.1714
B00F-0M-2,B00G-0O-2,56.6714
B00F-0M-1,B00G-0O-2,49.1714
B00F-0M-1,B00G-0O-1,41.6714
B00F-0M-2,B00G-0P-1,48.4474
B00F-0M-2,B00G-0P-2,55.9474
B00F-0M-1,B00G-0P-2,48.4474
B00F-0M-1,B00G-0P-1,40.9474
B00F-0M-2,B00G-0Q-1,47.412
B00F-0M-2,B00G-0Q-2,54.912
B00F-0M-1,B00G-0Q-2,47.412
B00F-0M-1,B00G-0Q-1,39.912
B00F-0M-2,B00G-0R-1,46.3871
B00F-0M-2,B00G-0R-2,53.8871
B00F-0M-1,B00G-0R-2,46.3871
B00F-0M-1,B00G-0R-1,38.8871
B00F-0M-2,B00G-0S-1,46.122
B00F-0M-2,B00G-0S-2,53.622
B00F-0M-1,B00G-0S-2,46.122
B00F-0M-1,B00G-0S-1,38.622
B00F-0M-2,B00G-0T-1,43.9432
B00F-0M-2,B00G-0T-2,51.4432
B00F-0M-1,B00G-0T-2,43.9432
B00F-0M-1,B00G-0T-1,36.4432
B00F-0M-2,B00H-0A-1,46.6425
B00F-0M-2,B00H-0A-2,54.1425
B00F-0M-1,B00H-0A-2,46.6425
B00F-0M-1,B00H-0A-1,39.1425
B00F-0M-2,B00H-0B-1,44.9403
B00F-0M-2,B00H-0B-2,52.4403
B00F-0M-1,B00H-0B-2,44.9403
B00F-0M-1,B00H-0B-1,37.4403
B00F-0M-2,B00H-0E-1,49.1524
B00F-0M-2,B00H-0E-2,56.6524
B00F-0M-1,B00H-0E-2,49.1524
B00F-0M-1,B00H-0E-1,41.6524
B00F-0M-2,B00H-0F-1,48.2407
B00F-0M-2,B00H-0F-2,55.7407
B00F-0M-1,B00H-0F-2,48.2407
B00F-0M-1,B00H-0F-1,40.7407
B00F-0M-2,B00H-0G-1,52.5115
B00F-0M-2,B00H-0G-2,60.0115
B00F-0M-1,B00H-0G-2,52.5115
B00F-0M-1,B00H-0G-1,45.0115
B00F-0M-2,B00H-0H-1,51.9529
B00F-0M-2,B00H-0H-2,59.4529
B00F-0M-1,B00H-0H-2,51.9529
B00F-0M-1,B00H-0H-1,44.4529
B00F-0M-2,B00H-0I-1,55.8511
B00F-0M-2,B00H-0I-2,63.3511
B00F-0M-1,B00H-0I-2,55.8511
B00F-0M-1,B00H-0I-1,48.3511
B00F-0M-2,B00H-0J-1,55.294
B00F-0M-2,B00H-0J-2,62.794
B00F-0M-1,B00H-0J-2,55.294
B00F-0M-1,B00H-0J-1,47.794
B00F-0M-2,B00H-0K-1,59.1829
B00F-0M-2,B00H-0K-2,66.6829
B00F-0M-1,B00H-0K-2,59.1829
B00F-0M-1,B00H-0K-1,51.6829
B00F-0M-2,B00H-0L-1,58.8254
B00F-0M-2,B00H-0L-2,66.3254
B00F-0M-1,B00H-0L-2,58.8254
B00F-0M-1,B00H-0L-1,51.3254
B00F-0M-2,B00H-0M-1,62.4297
B00F-0M-2,B00H-0M-2,69.9297
B00F-0M-1,B00H-0M-2,62.4297
B00F-0M-1,B00H-0M-1,54.9297
B00F-0M-2,B00H-0N-1,61.9889
B00F-0M-2,B00H-0N-2,69.4889
B00F-0M-1,B00H-0N-2,61.9889
B00F-0M-1,B00H-0N-1,54.4889
B00F-0M-2,B00H-0O-1,65.8889
B00F-0M-2,B00H-0O-2,73.3889
B00F-0M-1,B00H-0O-2,65.8889
B00F-0M-1,B00H-0O-1,58.3889
B00F-0M-2,B00H-0P-1,65.3777
B00F-0M-2,B00H-0P-2,72.8777
B00F-0M-1,B00H-0P-2,65.3777
B00F-0M-1,B00H-0P-1,57.8777
B00F-0M-2,B00I-0A-1,92.1702
B00F-0M-2,B00I-0A-2,99.6702
B00F-0M-1,B00I-0A-2,92.1702
B00F-0M-1,B00I-0A-1,84.6702
B00F-0M-2,B00I-0B-1,91.9887
B00F-0M-2,B00I-0B-2,99.4887
B00F-0M-1,B00I-0B-2,91.9887
B00F-0M-1,B00I-0B-1,84.4887
B00F-0M-2,B00I-0C-1,90.0845
B00F-0M-2,B00I-0C-2,97.5845
B00F-0M-1,B00I-0C-2,90.0845
B00F-0M-1,B00I-0C-1,82.5845
B00F-0M-2,B00I-0D-1,89.8218
B00F-0M-2,B00I-0D-2,97.3218
B00F-0M-1,B00I-0D-2,89.8218
B00F-0M-1,B00I-0D-1,82.3218
B00F-0M-2,B00I-0E-1,87.982
B00F-0M-2,B00I-0E-2,95.482
B00F-0M-1,B00I-0E-2,87.982
B00F-0M-1,B00I-0E-1,80.482
B00F-0M-2,B00I-0F-1,87.7517
B00F-0M-2,B00I-0F-2,95.2517
B00F-0M-1,B00I-0F-2,87.7517
B00F-0M-1,B00I-0F-1,80.2517
B00F-0M-2,B00I-0G-1,85.9404
B00F-0M-2,B00I-0G-2,93.4404
B00F-0M-1,B00I-0G-2,85.9404
B00F-0M-1,B00I-0G-1,78.4404
B00F-0M-2,B00I-0H-1,85.7227
B00F-0M-2,B00I-0H-2,93.2227
B00F-0M-1,B00I-0H-2,85.7227
B00F-0M-1,B00I-0H-1,78.2227
B00F-0M-2,B00I-0I-1,84.0431
B00F-0M-2,B00I-0I-2,91.5431
B00F-0M-1,B00I-0I-2,84.0431
B00F-0M-1,B00I-0I-1,76.5431
B00F-0M-2,B00I-0J-1,83.6705
B00F-0M-2,B00I-0J-2,91.1705
B00F-0M-1,B00I-0J-2,83.6705
B00F-0M-1,B00I-0J-1,76.1705
B00F-0M-2,B00I-0K-1,82.0674
B00F-0M-2,B00I-0K-2,89.5674
B00F-0M-1,B00I-0K-2,82.0674
B00F-0M-1,B00I-0K-1,74.5674
B00F-0M-2,B00I-0L-1,81.6762
B00F-0M-2,B00I-0L-2,89.1762
B00F-0M-1,B00I-0L-2,81.6762
B00F-0M-1,B00I-0L-1,74.1762
B00F-0M-2,B00I-0M-1,80.1083
B00F-0M-2,B00I-0M-2,87.6083
B00F-0M-1,B00I-0M-2,80.1083
B00F-0M-1,B00I-0M-1,72.6083
B00F-0M-2,B00I-0N-1,79.7363
B00F-0M-2,B00I-0N-2,87.2363
B00F-0M-1,B00I-0N-2,79.7363
B00F-0M-1,B00I-0N-1,72.2363
B00F-0M-2,B00I-0O-1,78.1137
B00F-0M-2,B00I-0O-2,85.6137
B00F-0M-1,B00I-0O-2,78.1137
B00F-0M-1,B00I-0O-1,70.6137
B00F-0M-2,B00I-0P-1,77.6065
B00F-0M-2,B00I-0P-2,85.1065
B00F-0M-1,B00I-0P-2,77.6065
B00F-0M-1,B00I-0P-1,70.1065
B00F-0M-2,B00I-0Q-1,76.0641
B00F-0M-2,B00I-0Q-2,83.5641
B00F-0M-1,B00I-0Q-2,76.0641
B00F-0M-1,B00I-0Q-1,68.5641
B00F-0M-2,B00I-0R-1,75.6978
B00F-0M-2,B00I-0R-2,83.1978
B00F-0M-1,B00I-0R-2,75.6978
B00F-0M-1,B00I-0R-1,68.1978
B00F-0M-2,B00I-0S-1,73.9116
B00F-0M-2,B00I-0S-2,81.4116
B00F-0M-1,B00I-0S-2,73.9116
B00F-0M-1,B00I-0S-1,66.4116
B00F-0M-2,B00I-0T-1,73.424
B00F-0M-2,B00I-0T-2,80.924
B00F-0M-1,B00I-0T-2,73.424
B00F-0M-1,B00I-0T-1,65.924
B00F-0M-2,B00I-0U-1,71.94
B00F-0M-2,B00I-0U-2,79.44
B00F-0M-1,B00I-0U-2,71.94
B00F-0M-1,B00I-0U-1,64.44
B00F-0M-2,B00I-0V-1,71.283
B00F-0M-2,B00I-0V-2,78.783
B00F-0M-1,B00I-0V-2,71.283
B00F-0M-1,B00I-0V-1,63.783
B00F-0M-2,B00J-0A-1,109.013
B00F-0M-2,B00J-0A-2,116.513
B00F-0M-1,B00J-0A-2,109.013
B00F-0M-1,B00J-0A-1,101.513
B00F-0M-2,B00J-0B-1,108.686
B00F-0M-2,B00J-0B-2,116.186
B00F-0M-1,B00J-0B-2,108.686
B00F-0M-1,B00J-0B-1,101.186
B00F-0M-2,B00J-0C-1,106.837
B00F-0M-2,B00J-0C-2,114.337
B00F-0M-1,B00J-0C-2,106.837
B00F-0M-1,B00J-0C-1,99.3366
B00F-0M-2,B00J-0D-1,106.488
B00F-0M-2,B00J-0D-2,113.988
B00F-0M-1,B00J-0D-2,106.488
B00F-0M-1,B00J-0D-1,98.9878
B00F-0M-2,B00J-0E-1,104.833
B00F-0M-2,B00J-0E-2,112.333
B00F-0M-1,B00J-0E-2,104.833
B00F-0M-1,B00J-0E-1,97.3332
B00F-0M-2,B00J-0F-1,104.51
B00F-0M-2,B00J-0F-2,112.01
B00F-0M-1,B00J-0F-2,104.51
B00F-0M-1,B00J-0F-1,97.0096
B00F-0M-2,B00J-0G-1,102.712
B00F-0M-2,B00J-0G-2,110.212
B00F-0M-1,B00J-0G-2,102.712
B00F-0M-1,B00J-0G-1,95.2121
B00F-0M-2,B00J-0H-1,102.421
B00F-0M-2,B00J-0H-2,109.921
B00F-0M-1,B00J-0H-2,102.421
B00F-0M-1,B00J-0H-1,94.9213
B00F-0M-2,B00J-0I-1,100.778
B00F-0M-2,B00J-0I-2,108.278
B00F-0M-1,B00J-0I-2,100.778
B00F-0M-1,B00J-0I-1,93.2781
B00F-0M-2,B00J-0J-1,100.414
B00F-0M-2,B00J-0J-2,107.914
B00F-0M-1,B00J-0J-2,100.414
B00F-0M-1,B00J-0J-1,92.9143
B00F-0M-2,B00J-0K-1,98.7945
B00F-0M-2,B00J-0K-2,106.295
B00F-0M-1,B00J-0K-2,98.7945
B00F-0M-1,B00J-0K-1,91.2945
B00F-0M-2,B00J-0L-1,98.3328
B00F-0M-2,B00J-0L-2,105.833
B00F-0M-1,B00J-0L-2,98.3328
B00F-0M-1,B00J-0L-1,90.8328
B00F-0M-2,B00J-0M-1,96.7973
B00F-0M-2,B00J-0M-2,104.297
B00F-0M-1,B00J-0M-2,96.7973
B00F-0M-1,B00J-0M-1,89.2973
B00F-0M-2,B00J-0N-1,96.2945
B00F-0M-2,B00J-0N-2,103.795
B00F-0M-1,B00J-0N-2,96.2945
B00F-0M-1,B00J-0N-1,88.7945
B00F-0M-2,B00J-0O-1,94.9853
B00F-0M-2,B00J-0O-2,102.485
B00F-0M-1,B00J-0O-2,94.9853
B00F-0M-1,B00J-0O-1,87.4853
B00F-0M-2,B00J-0P-1,94.3677
B00F-0M-2,B00J-0P-2,101.868
B00F-0M-1,B00J-0P-2,94.3677
B00F-0M-1,B00J-0P-1,86.8677
B00F-0M-2,B00J-0Q-1,93.1417
B00F-0M-2,B00J-0Q-2,100.642
B00F-0M-1,B00J-0Q-2,93.1417
B00F-0M-1,B00J-0Q-1,85.6417
B00F-0M-2,B00J-0R-1,92.3796
B00F-0M-2,B00J-0R-2,99.8796
B00F-0M-1,B00J-0R-2,92.3796
B00F-0M-1,B00J-0R-1,84.8796
B00F-0M-2,B00J-0S-1,91.568
B00F-0M-2,B00J-0S-2,99.068
B00F-0M-1,B00J-0S-2,91.568
B00F-0M-1,B00J-0S-1,84.068
B00F-0M-2,B00J-0T-1,90.1354
B00F-0M-2,B00J-0T-2,97.6354
B00F-0M-1,B00J-0T-2,90.1354
B00F-0M-1,B00J-0T-1,82.6354
B00F-0M-2,B00J-0U-1,90.4765
B00F-0M-2,B00J-0U-2,97.9765
B00F-0M-1,B00J-0U-2,90.4765
B00F-0M-1,B00J-0U-1,82.9765
B00F-0M-2,B00J-0V-1,88.0731
B00F-0M-2,B00J-0V-2,95.5731
B00F-0M-1,B00J-0V-2,88.0731
B00F-0M-1,B00J-0V-1,80.5731
B00F-0M-2,B00K-0A-1,88.4011
B00F-0M-2,B00K-0A-2,95.9011
B00F-0M-1,B00K-0A-2,88.4011
B00F-0M-1,B00K-0A-1,80.9011
B00F-0M-2,B00K-0B-1,88.1177
B00F-0M-2,B00K-0B-2,95.6177
B00F-0M-1,B00K-0B-2,88.1177
B00F-0M-1,B00K-0B-1,80.6177
B00F-0M-2,B00K-0C-1,85.2968
B00F-0M-2,B00K-0C-2,92.7968
B00F-0M-1,B00K-0C-2,85.2968
B00F-0M-1,B00K-0C-1,77.7968
B00F-0M-2,B00K-0D-1,84.9399
B00F-0M-2,B00K-0D-2,92.4399
B00F-0M-1,B00K-0D-2,84.9399
B00F-0M-1,B00K-0D-1,77.4399
B00F-0M-2,B00K-0E-1,82.0423
B00F-0M-2,B00K-0E-2,89.5423
B00F-0M-1,B00K-0E-2,82.0423
B00F-0M-1,B00K-0E-1,74.5423
B00F-0M-2,B00K-0F-1,81.9405
B00F-0M-2,B00K-0F-2,89.4405
B00F-0M-1,B00K-0F-2,81.9405
B00F-0M-1,B00K-0F-1,74.4405
B00F-0M-2,B00K-0G-1,79.1152
B00F-0M-2,B00K-0G-2,86.6152
B00F-0M-1,B00K-0G-2,79.1152
B00F-0M-1,B00K-0G-1,71.6152
B00F-0M-2,B00K-0H-1,79.0692
B00F-0M-2,B00K-0H-2,86.5692
B00F-0M-1,B00K-0H-2,79.0692
B00F-0M-1,B00K-0H-1,71.5692
B00F-0M-2,B00K-0I-1,76.0544
B00F-0M-2,B00K-0I-2,83.5544
B00F-0M-1,B00K-0I-2,76.0544
B00F-0M-1,B00K-0I-1,68.5544
B00F-0M-2,B00K-0J-1,76.1152
B00F-0M-2,B00K-0J-2,83.6152
B00F-0M-1,B00K-0J-2,76.1152
B00F-0M-1,B00K-0J-1,68.6152
B00F-0M-2,B00K-0K-1,73.2854
B00F-0M-2,B00K-0K-2,80.7854
B00F-0M-1,B00K-0K-2,73.2854
B00F-0M-1,B00K-0K-1,65.7854
B00F-0M-2,B00K-0L-1,72.9912
B00F-0M-2,B00K-0L-2,80.4912
B00F-0M-1,B00K-0L-2,72.9912
B00F-0M-1,B00K-0L-1,65.4912
B00F-0M-2,B00K-0M-1,70.7558
B00F-0M-2,B00K-0M-2,78.2558
B00F-0M-1,B00K-0M-2,70.7558
B00F-0M-1,B00K-0M-1,63.2558
B00F-0M-2,B00K-0N-1,69.8778
B00F-0M-2,B00K-0N-2,77.3778
B00F-0M-1,B00K-0N-2,69.8778
B00F-0M-1,B00K-0N-1,62.3778
B00F-0M-2,B00K-0O-1,68.8666
B00F-0M-2,B00K-0O-2,76.3666
B00F-0M-1,B00K-0O-2,68.8666
B00F-0M-1,B00K-0O-1,61.3666
B00F-0M-2,B00K-0P-1,66.8943
B00F-0M-2,B00K-0P-2,74.3943
B00F-0M-1,B00K-0P-2,66.8943
B00F-0M-1,B00K-0P-1,59.3943
B00F-0M-2,B00L-0A-1,66.3323
B00F-0M-2,B00L-0A-2,73.8323
B00F-0M-1,B00L-0A-2,66.3323
B00F-0M-1,B00L-0A-1,58.8323
B00F-0M-2,B00L-0B-1,68.6038
B00F-0M-2,B00L-0B-2,76.1038
B00F-0M-1,B00L-0B-2,68.6038
B00F-0M-1,B00L-0B-1,61.1038
B00F-0M-2,B00L-0C-1,68.8241
B00F-0M-2,B00L-0C-2,76.3241
B00F-0M-1,B00L-0C-2,68.8241
B00F-0M-1,B00L-0C-1,61.3241
B00F-0M-2,B00L-0D-1,69.7731
B00F-0M-2,B00L-0D-2,77.2731
B00F-0M-1,B00L-0D-2,69.7731
B00F-0M-1,B00L-0D-1,62.2731
B00F-0M-2,B00L-0E-1,71.0145
B00F-0M-2,B00L-0E-2,78.5145
B00F-0M-1,B00L-0E-2,71.0145
B00F-0M-1,B00L-0E-1,63.5145
B00F-0M-2,B00L-0F-1,71.653
B00F-0M-2,B00L-0F-2,79.153
B00F-0M-1,B00L-0F-2,71.653
B00F-0M-1,B00L-0F-1,64.153
B00F-0M-2,B00L-0G-1,73.2424
B00F-0M-2,B00L-0G-2,80.7424
B00F-0M-1,B00L-0G-2,73.2424
B00F-0M-1,B00L-0G-1,65.7424
B00F-0M-2,B00L-0H-1,73.4712
B00F-0M-2,B00L-0H-2,80.9712
B00F-0M-1,B00L-0H-2,73.4712
B00F-0M-1,B00L-0H-1,65.9712
B00F-0M-2,B00L-0I-1,70.8955
B00F-0M-2,B00L-0I-2,78.3955
B00F-0M-1,B00L-0I-2,70.8955
B00F-0M-1,B00L-0I-1,63.3955
B00F-0M-2,B00L-0J-1,71.1963
B00F-0M-2,B00L-0J-2,78.6963
B00F-0M-1,B00L-0J-2,71.1963
B00F-0M-1,B00L-0J-1,63.6963
B00F-0M-2,B00L-0K-1,68.5915
B00F-0M-2,B00L-0K-2,76.0915
B00F-0M-1,B00L-0K-2,68.5915
B00F-0M-1,B00L-0K-1,61.0915
B00F-0M-2,B00L-0L-1,69.0604
B00F-0M-2,B00L-0L-2,76.5604
B00F-0M-1,B00L-0L-2,69.0604
B00F-0M-1,B00L-0L-1,61.5604
B00F-0M-2,B00L-0M-1,66.4671
B00F-0M-2,B00L-0M-2,73.9671
B00F-0M-1,B00L-0M-2,66.4671
B00F-0M-1,B00L-0M-1,58.9671
B00F-0M-2,B00L-0N-1,67.0029
B00F-0M-2,B00L-0N-2,74.5029
B00F-0M-1,B00L-0N-2,67.0029
B00F-0M-1,B00L-0N-1,59.5029
B00F-0M-2,B00L-0O-1,64.2665
B00F-0M-2,B00L-0O-2,71.7665
B00F-0M-1,B00L-0O-2,64.2665
B00F-0M-1,B00L-0O-1,56.7665
B00F-0M-2,B00L-0P-1,64.9864
B00F-0M-2,B00L-0P-2,72.4864
B00F-0M-1,B00L-0P-2,64.9864
B00F-0M-1,B00L-0P-1,57.4864
B00F-0M-2,B00L-0Q-1,61.9548
B00F-0M-2,B00L-0Q-2,69.4548
B00F-0M-1,B00L-0Q-2,61.9548
B00F-0M-1,B00L-0Q-1,54.4548
B00F-0M-2,B00L-0R-1,63.1525
B00F-0M-2,B00L-0R-2,70.6525
B00F-0M-1,B00L-0R-2,63.1525
B00F-0M-1,B00L-0R-1,55.6525
B00F-0M-2,B00L-0S-1,59.6196
