#0
1	0	0	12.3881
0	1	0	67.7118
0	0	1	0
0	0	0	1
#151
1	0	0	12.6334
0	1	0	59.5212
0	0	1	0
0	0	0	1
#152
1	0	0	14.6391
0	1	0	71.8187
0	0	1	0
0	0	0	1
#153
1	0	0	14.9889
0	1	0	78.6547
0	0	1	0
0	0	0	1
#154
1	0	0	14.669
0	1	0	67.615
0	0	1	0
0	0	0	1
#155
1	0	0	14.6218
0	1	0	59.5262
0	0	1	0
0	0	0	1
#156
1	0	0	16.5823
0	1	0	71.6449
0	0	1	0
0	0	0	1
#157
1	0	0	16.9772
0	1	0	78.3808
0	0	1	0
0	0	0	1
#158
1	0	0	16.6033
0	1	0	67.5131
0	0	1	0
0	0	0	1
#159
1	0	0	16.6767
0	1	0	59.5611
0	0	1	0
0	0	0	1
#16
1	0	0	67.1638
0	1	0	90.4189
0	0	1	0
0	0	0	1
#160
1	0	0	18.637
0	1	0	72.081
0	0	1	0
0	0	0	1
#161
1	0	0	18.995
0	1	0	78.3765
0	0	1	0
0	0	0	1
#162
1	0	0	18.6204
0	1	0	67.7197
0	0	1	0
0	0	0	1
#163
1	0	0	18.6916
0	1	0	59.49
0	0	1	0
0	0	0	1
#164
1	0	0	20.9519
0	1	0	71.7667
0	0	1	0
0	0	0	1
#165
1	0	0	20.7759
0	1	0	77.843
0	0	1	0
0	0	0	1
#166
1	0	0	20.5102
0	1	0	67.8611
0	0	1	0
0	0	0	1
#167
1	0	0	21.0563
0	1	0	59.8826
0	0	1	0
0	0	0	1
#168
1	0	0	22.7864
0	1	0	72.012
0	0	1	0
0	0	0	1
#169
1	0	0	23.1299
0	1	0	77.4484
0	0	1	0
0	0	0	1
#17
1	0	0	67.2984
0	1	0	81.8277
0	0	1	0
0	0	0	1
#170
1	0	0	22.7802
0	1	0	67.4373
0	0	1	0
0	0	0	1
#171
1	0	0	22.8992
0	1	0	59.1042
0	0	1	0
0	0	0	1
#172
1	0	0	27.7915
0	1	0	72.1573
0	0	1	0
0	0	0	1
#173
1	0	0	27.9576
0	1	0	80.4926
0	0	1	0
0	0	0	1
#174
1	0	0	28.1995
0	1	0	67.5071
0	0	1	0
0	0	0	1
#175
1	0	0	27.9845
0	1	0	58.7245
0	0	1	0
0	0	0	1
#176
1	0	0	30.253
0	1	0	71.803
0	0	1	0
0	0	0	1
#177
1	0	0	30.3293
0	1	0	80.1142
0	0	1	0
0	0	0	1
#178
1	0	0	30.0692
0	1	0	67.642
0	0	1	0
0	0	0	1
#179
1	0	0	30.287
0	1	0	58.8079
0	0	1	0
0	0	0	1
#18
1	0	0	67.063
0	1	0	93.7563
0	0	1	0
0	0	0	1
#180
1	0	0	32.553
0	1	0	72.4368
0	0	1	0
0	0	0	1
#181
1	0	0	32.553
0	1	0	80.2681
0	0	1	0
0	0	0	1
#182
1	0	0	32.7246
0	1	0	67.4447
0	0	1	0
0	0	0	1
#183
1	0	0	32.6934
0	1	0	59.083
0	0	1	0
0	0	0	1
#184
1	0	0	34.5947
0	1	0	71.756
0	0	1	0
0	0	0	1
#185
1	0	0	35.0306
0	1	0	80.4483
0	0	1	0
0	0	0	1
#186
1	0	0	34.6543
0	1	0	67.6853
0	0	1	0
0	0	0	1
#187
1	0	0	34.6852
0	1	0	58.8094
0	0	1	0
0	0	0	1
#188
1	0	0	36.7122
0	1	0	71.535
0	0	1	0
0	0	0	1
#189
1	0	0	37.1999
0	1	0	80.258
0	0	1	0
0	0	0	1
#19
1	0	0	66.7851
0	1	0	102.589
0	0	1	0
0	0	0	1
#190
1	0	0	36.8377
0	1	0	67.7067
0	0	1	0
0	0	0	1
#191
1	0	0	36.7895
0	1	0	58.2391
0	0	1	0
0	0	0	1
#192
1	0	0	39.1605
0	1	0	71.82
0	0	1	0
0	0	0	1
#193
1	0	0	39.4145
0	1	0	80.3495
0	0	1	0
0	0	0	1
#194
1	0	0	39.1448
0	1	0	67.7598
0	0	1	0
0	0	0	1
#195
1	0	0	39.0976
0	1	0	58.1598
0	0	1	0
0	0	0	1
#196
1	0	0	41.3684
0	1	0	71.8579
0	0	1	0
0	0	0	1
#197
1	0	0	41.6299
0	1	0	80.4098
0	0	1	0
0	0	0	1
#198
1	0	0	41.1317
0	1	0	67.9129
0	0	1	0
0	0	0	1
#199
1	0	0	41.4157
0	1	0	58.2555
0	0	1	0
0	0	0	1
#2
1	0	0	76.2602
0	1	0	93.8157
0	0	1	0
0	0	0	1
#20
1	0	0	64.8922
0	1	0	90.3352
0	0	1	0
0	0	0	1
#200
1	0	0	43.7028
0	1	0	71.5125
0	0	1	0
0	0	0	1
#201
1	0	0	43.9361
0	1	0	80.1855
0	0	1	0
0	0	0	1
#202
1	0	0	43.6121
0	1	0	67.6407
0	0	1	0
0	0	0	1
#203
1	0	0	43.4854
0	1	0	58.1066
0	0	1	0
0	0	0	1
#204
1	0	0	46.0245
0	1	0	71.3682
0	0	1	0
0	0	0	1
#205
1	0	0	46.1789
0	1	0	80.1765
0	0	1	0
0	0	0	1
#206
1	0	0	45.9305
0	1	0	67.6227
0	0	1	0
0	0	0	1
#207
1	0	0	45.8412
0	1	0	58.18
0	0	1	0
0	0	0	1
#208
1	0	0	47.8642
0	1	0	71.3645
0	0	1	0
0	0	0	1
#209
1	0	0	48.0999
0	1	0	79.3971
0	0	1	0
0	0	0	1
#21
1	0	0	65.2042
0	1	0	82.0107
0	0	1	0
0	0	0	1
#210
1	0	0	48.014
0	1	0	67.7423
0	0	1	0
0	0	0	1
#211
1	0	0	48.0439
0	1	0	58.4024
0	0	1	0
0	0	0	1
#212
1	0	0	50.4884
0	1	0	71.5573
0	0	1	0
0	0	0	1
#213
1	0	0	50.5207
0	1	0	79.1916
0	0	1	0
0	0	0	1
#214
1	0	0	50.1367
0	1	0	67.8634
0	0	1	0
0	0	0	1
#215
1	0	0	50.4586
0	1	0	58.8511
0	0	1	0
0	0	0	1
#216
1	0	0	55.9679
0	1	0	72.264
0	0	1	0
0	0	0	1
#217
1	0	0	55.8052
0	1	0	79.0493
0	0	1	0
0	0	0	1
#218
1	0	0	55.7123
0	1	0	67.8953
0	0	1	0
0	0	0	1
#219
1	0	0	55.4787
0	1	0	59.4101
0	0	1	0
0	0	0	1
#22
1	0	0	64.69
0	1	0	93.7192
0	0	1	0
0	0	0	1
#220
1	0	0	58.1401
0	1	0	71.8565
0	0	1	0
0	0	0	1
#221
1	0	0	58.3782
0	1	0	79.1189
0	0	1	0
0	0	0	1
#222
1	0	0	58.0003
0	1	0	67.4296
0	0	1	0
0	0	0	1
#223
1	0	0	58.0935
0	1	0	59.4146
0	0	1	0
0	0	0	1
#224
1	0	0	60.3031
0	1	0	71.4416
0	0	1	0
0	0	0	1
#225
1	0	0	60.6354
0	1	0	79.5703
0	0	1	0
0	0	0	1
#226
1	0	0	60.4667
0	1	0	67.5621
0	0	1	0
0	0	0	1
#227
1	0	0	60.1161
0	1	0	59.4291
0	0	1	0
0	0	0	1
#228
1	0	0	62.9586
0	1	0	71.1017
0	0	1	0
0	0	0	1
#229
1	0	0	62.8412
0	1	0	79.2691
0	0	1	0
0	0	0	1
#23
1	0	0	64.2483
0	1	0	102.175
0	0	1	0
0	0	0	1
#230
1	0	0	62.2215
0	1	0	67.7891
0	0	1	0
0	0	0	1
#231
1	0	0	62.2151
0	1	0	59.6507
0	0	1	0
0	0	0	1
#232
1	0	0	64.8101
0	1	0	71.3566
0	0	1	0
0	0	0	1
#233
1	0	0	64.9084
0	1	0	79.7258
0	0	1	0
0	0	0	1
#234
1	0	0	64.9277
0	1	0	67.5002
0	0	1	0
0	0	0	1
#235
1	0	0	64.669
0	1	0	59.7873
0	0	1	0
0	0	0	1
#236
1	0	0	66.943
0	1	0	71.5496
0	0	1	0
0	0	0	1
#237
1	0	0	66.9851
0	1	0	79.5716
0	0	1	0
0	0	0	1
#238
1	0	0	67.1737
0	1	0	67.6409
0	0	1	0
0	0	0	1
#239
1	0	0	66.9851
0	1	0	59.7186
0	0	1	0
0	0	0	1
#24
1	0	0	62.7162
0	1	0	90.2621
0	0	1	0
0	0	0	1
#240
1	0	0	69.8112
0	1	0	71.4966
0	0	1	0
0	0	0	1
#241
1	0	0	69.7577
0	1	0	79.3603
0	0	1	0
0	0	0	1
#242
1	0	0	69.521
0	1	0	67.9988
0	0	1	0
0	0	0	1
#243
1	0	0	69.5089
0	1	0	59.6395
0	0	1	0
0	0	0	1
#244
1	0	0	71.7944
0	1	0	72.0816
0	0	1	0
0	0	0	1
#245
1	0	0	72.0625
0	1	0	79.7219
0	0	1	0
0	0	0	1
#246
1	0	0	71.8656
0	1	0	67.8094
0	0	1	0
0	0	0	1
#247
1	0	0	71.9843
0	1	0	60.0246
0	0	1	0
0	0	0	1
#248
1	0	0	73.8422
0	1	0	72.2361
0	0	1	0
0	0	0	1
#249
1	0	0	74.1912
0	1	0	79.9905
0	0	1	0
0	0	0	1
#25
1	0	0	62.7347
0	1	0	81.9985
0	0	1	0
0	0	0	1
#250
1	0	0	74.0052
0	1	0	67.8053
0	0	1	0
0	0	0	1
#251
1	0	0	73.9018
0	1	0	59.9873
0	0	1	0
0	0	0	1
#252
1	0	0	76.095
0	1	0	71.9214
0	0	1	0
0	0	0	1
#253
1	0	0	76.1996
0	1	0	79.6728
0	0	1	0
0	0	0	1
#254
1	0	0	75.9993
0	1	0	67.8532
0	0	1	0
0	0	0	1
#255
1	0	0	76.0306
0	1	0	59.932
0	0	1	0
0	0	0	1
#256
1	0	0	76.2274
0	1	0	45.3623
0	0	1	0
0	0	0	1
#257
1	0	0	76.1866
0	1	0	37.4085
0	0	1	0
0	0	0	1
#258
1	0	0	76.1546
0	1	0	48.7836
0	0	1	0
0	0	0	1
#259
1	0	0	76.3011
0	1	0	57.1936
0	0	1	0
0	0	0	1
#26
1	0	0	62.4383
0	1	0	93.7719
0	0	1	0
0	0	0	1
#260
1	0	0	73.8948
0	1	0	45.9512
0	0	1	0
0	0	0	1
#261
1	0	0	74.0093
0	1	0	37.0589
0	0	1	0
0	0	0	1
#262
1	0	0	73.9375
0	1	0	48.4574
0	0	1	0
0	0	0	1
#263
1	0	0	73.8262
0	1	0	57.4499
0	0	1	0
0	0	0	1
#264
1	0	0	71.7123
0	1	0	45.8303
0	0	1	0
0	0	0	1
#265
1	0	0	71.5638
0	1	0	37.0688
0	0	1	0
0	0	0	1
#266
1	0	0	71.7123
0	1	0	48.7817
0	0	1	0
0	0	0	1
#267
1	0	0	71.6783
0	1	0	57.1884
0	0	1	0
0	0	0	1
#268
1	0	0	69.5959
0	1	0	45.7196
0	0	1	0
0	0	0	1
#269
1	0	0	69.5597
0	1	0	36.9845
0	0	1	0
0	0	0	1
#27
1	0	0	62.3081
0	1	0	102.379
0	0	1	0
0	0	0	1
#270
1	0	0	69.339
0	1	0	48.5934
0	0	1	0
0	0	0	1
#271
1	0	0	69.4133
0	1	0	57.3759
0	0	1	0
0	0	0	1
#272
1	0	0	67.0961
0	1	0	45.8325
0	0	1	0
0	0	0	1
#273
1	0	0	67.2472
0	1	0	37.0734
0	0	1	0
0	0	0	1
#274
1	0	0	67.1706
0	1	0	48.964
0	0	1	0
0	0	0	1
#275
1	0	0	67.1303
0	1	0	57.7532
0	0	1	0
0	0	0	1
#276
1	0	0	65.1382
0	1	0	45.8782
0	0	1	0
0	0	0	1
#277
1	0	0	64.9139
0	1	0	37.2794
0	0	1	0
0	0	0	1
#278
1	0	0	64.7987
0	1	0	49.078
0	0	1	0
0	0	0	1
#279
1	0	0	64.833
0	1	0	57.6118
0	0	1	0
0	0	0	1
#28
1	0	0	60.4747
0	1	0	90.1543
0	0	1	0
0	0	0	1
#280
1	0	0	62.7186
0	1	0	45.7795
0	0	1	0
0	0	0	1
#281
1	0	0	62.8349
0	1	0	37.4024
0	0	1	0
0	0	0	1
#282
1	0	0	62.8681
0	1	0	48.8112
0	0	1	0
0	0	0	1
#283
1	0	0	62.5562
0	1	0	57.7168
0	0	1	0
0	0	0	1
#284
1	0	0	60.3172
0	1	0	45.6016
0	0	1	0
0	0	0	1
#285
1	0	0	60.5476
0	1	0	36.9904
0	0	1	0
0	0	0	1
#286
1	0	0	60.3124
0	1	0	49.1025
0	0	1	0
0	0	0	1
#287
1	0	0	60.2699
0	1	0	57.5369
0	0	1	0
0	0	0	1
#288
1	0	0	58.1393
0	1	0	45.4997
0	0	1	0
0	0	0	1
#289
1	0	0	58.3277
0	1	0	37.0555
0	0	1	0
0	0	0	1
#29
1	0	0	60.548
0	1	0	81.8924
0	0	1	0
0	0	0	1
#290
1	0	0	58.4031
0	1	0	48.949
0	0	1	0
0	0	0	1
#291
1	0	0	58.0325
0	1	0	57.4975
0	0	1	0
0	0	0	1
#292
1	0	0	55.7633
0	1	0	45.5902
0	0	1	0
0	0	0	1
#293
1	0	0	56.0174
0	1	0	36.8421
0	0	1	0
0	0	0	1
#294
1	0	0	55.904
0	1	0	48.7699
0	0	1	0
0	0	0	1
#295
1	0	0	55.5054
0	1	0	57.1441
0	0	1	0
0	0	0	1
#296
1	0	0	49.8666
0	1	0	45.1
0	0	1	0
0	0	0	1
#297
1	0	0	50.0501
0	1	0	36.543
0	0	1	0
0	0	0	1
#298
1	0	0	49.6954
0	1	0	48.8395
0	0	1	0
0	0	0	1
#299
1	0	0	49.8274
0	1	0	57.1946
0	0	1	0
0	0	0	1
#3
1	0	0	75.8993
0	1	0	102.756
0	0	1	0
0	0	0	1
#30
1	0	0	60.4973
0	1	0	93.588
0	0	1	0
0	0	0	1
#300
1	0	0	46.2187
0	1	0	45.157
0	0	1	0
0	0	0	1
#301
1	0	0	46.3531
0	1	0	36.6765
0	0	1	0
0	0	0	1
#302
1	0	0	46.3297
0	1	0	48.8217
0	0	1	0
0	0	0	1
#303
1	0	0	46.0759
0	1	0	57.0285
0	0	1	0
0	0	0	1
#304
1	0	0	42.4823
0	1	0	45.5082
0	0	1	0
0	0	0	1
#305
1	0	0	42.7002
0	1	0	36.4878
0	0	1	0
0	0	0	1
#306
1	0	0	43.0326
0	1	0	48.5481
0	0	1	0
0	0	0	1
#307
1	0	0	42.746
0	1	0	56.7462
0	0	1	0
0	0	0	1
#308
1	0	0	39.4169
0	1	0	45.338
0	0	1	0
0	0	0	1
#309
1	0	0	39.4875
0	1	0	36.6492
0	0	1	0
0	0	0	1
#31
1	0	0	60.0847
0	1	0	101.947
0	0	1	0
0	0	0	1
#310
1	0	0	39.234
0	1	0	48.3826
0	0	1	0
0	0	0	1
#311
1	0	0	39.1727
0	1	0	56.6171
0	0	1	0
0	0	0	1
#312
1	0	0	35.4097
0	1	0	45.314
0	0	1	0
0	0	0	1
#313
1	0	0	35.9188
0	1	0	36.7054
0	0	1	0
0	0	0	1
#314
1	0	0	35.8305
0	1	0	48.6299
0	0	1	0
0	0	0	1
#315
1	0	0	35.8016
0	1	0	56.2624
0	0	1	0
0	0	0	1
#316
1	0	0	32.5051
0	1	0	45.7052
0	0	1	0
0	0	0	1
#317
1	0	0	32.2601
0	1	0	36.5852
0	0	1	0
0	0	0	1
#318
1	0	0	32.7562
0	1	0	48.382
0	0	1	0
0	0	0	1
#319
1	0	0	32.791
0	1	0	57.1393
0	0	1	0
0	0	0	1
#32
1	0	0	58.1657
0	1	0	90.0536
0	0	1	0
0	0	0	1
#320
1	0	0	29.0901
0	1	0	45.3739
0	0	1	0
0	0	0	1
#321
1	0	0	28.7337
0	1	0	36.8205
0	0	1	0
0	0	0	1
#322
1	0	0	29.0537
0	1	0	48.592
0	0	1	0
0	0	0	1
#323
1	0	0	29.0949
0	1	0	57.3008
0	0	1	0
0	0	0	1
#324
1	0	0	2.54296
0	1	0	44.8521
0	0	1	0
0	0	0	1
#325
1	0	0	2.46768
0	1	0	36.4569
0	0	1	0
0	0	0	1
#326
1	0	0	2.54296
0	1	0	49.2623
0	0	1	0
0	0	0	1
#327
1	0	0	2.264
0	1	0	56.7011
0	0	1	0
0	0	0	1
#328
1	0	0	4.33053
0	1	0	44.785
0	0	1	0
0	0	0	1
#329
1	0	0	4.52542
0	1	0	36.5285
0	0	1	0
0	0	0	1
#33
1	0	0	58.2815
0	1	0	81.6862
0	0	1	0
0	0	0	1
#330
1	0	0	4.52985
0	1	0	48.8601
0	0	1	0
0	0	0	1
#331
1	0	0	4.4248
0	1	0	57.0908
0	0	1	0
0	0	0	1
#332
1	0	0	6.24497
0	1	0	45.3533
0	0	1	0
0	0	0	1
#333
1	0	0	6.41343
0	1	0	36.3987
0	0	1	0
0	0	0	1
#334
1	0	0	6.75732
0	1	0	48.5352
0	0	1	0
0	0	0	1
#335
1	0	0	6.66973
0	1	0	56.9136
0	0	1	0
0	0	0	1
#336
1	0	0	8.5643
0	1	0	45.3437
0	0	1	0
0	0	0	1
#337
1	0	0	8.64866
0	1	0	36.1927
0	0	1	0
0	0	0	1
#338
1	0	0	8.69744
0	1	0	48.3255
0	0	1	0
0	0	0	1
#339
1	0	0	8.62206
0	1	0	56.7687
0	0	1	0
0	0	0	1
#34
1	0	0	58.1095
0	1	0	93.2366
0	0	1	0
0	0	0	1
#340
1	0	0	10.5771
0	1	0	45.3299
0	0	1	0
0	0	0	1
#341
1	0	0	10.4574
0	1	0	36.0742
0	0	1	0
0	0	0	1
#342
1	0	0	10.6879
0	1	0	48.4151
0	0	1	0
0	0	0	1
#343
1	0	0	10.7633
0	1	0	56.6779
0	0	1	0
0	0	0	1
#344
1	0	0	12.6113
0	1	0	45.1459
0	0	1	0
0	0	0	1
#345
1	0	0	12.6386
0	1	0	36.3478
0	0	1	0
0	0	0	1
#346
1	0	0	12.7998
0	1	0	48.435
0	0	1	0
0	0	0	1
#347
1	0	0	12.8841
0	1	0	56.852
0	0	1	0
0	0	0	1
#348
1	0	0	14.7775
0	1	0	45.0766
0	0	1	0
0	0	0	1
#349
1	0	0	14.7531
0	1	0	36.7041
0	0	1	0
0	0	0	1
#35
1	0	0	57.805
0	1	0	102.081
0	0	1	0
0	0	0	1
#350
1	0	0	14.742
0	1	0	48.5228
0	0	1	0
0	0	0	1
#351
1	0	0	14.7109
0	1	0	56.9431
0	0	1	0
0	0	0	1
#352
1	0	0	16.6758
0	1	0	45.2383
0	0	1	0
0	0	0	1
#353
1	0	0	16.5899
0	1	0	36.6645
0	0	1	0
0	0	0	1
#354
1	0	0	16.6358
0	1	0	48.7403
0	0	1	0
0	0	0	1
#355
1	0	0	16.7528
0	1	0	56.631
0	0	1	0
0	0	0	1
#356
1	0	0	18.558
0	1	0	45.1249
0	0	1	0
0	0	0	1
#357
1	0	0	18.5892
0	1	0	36.7425
0	0	1	0
0	0	0	1
#358
1	0	0	18.8072
0	1	0	48.7555
0	0	1	0
0	0	0	1
#359
1	0	0	18.75
0	1	0	56.5663
0	0	1	0
0	0	0	1
#36
1	0	0	55.7849
0	1	0	90.1587
0	0	1	0
0	0	0	1
#360
1	0	0	20.9477
0	1	0	45.0491
0	0	1	0
0	0	0	1
#361
1	0	0	21.0685
0	1	0	36.8543
0	0	1	0
0	0	0	1
#362
1	0	0	20.8143
0	1	0	48.4634
0	0	1	0
0	0	0	1
#363
1	0	0	20.9569
0	1	0	56.5379
0	0	1	0
0	0	0	1
#364
1	0	0	23.2238
0	1	0	45.0699
0	0	1	0
0	0	0	1
#365
1	0	0	22.9651
0	1	0	36.8969
0	0	1	0
0	0	0	1
#366
1	0	0	22.8214
0	1	0	48.3723
0	0	1	0
0	0	0	1
#367
1	0	0	23.0087
0	1	0	56.3637
0	0	1	0
0	0	0	1
#368
1	0	0	2.577
0	1	0	22.5867
0	0	1	0
0	0	0	1
#369
1	0	0	2.51113
0	1	0	12.8757
0	0	1	0
0	0	0	1
#37
1	0	0	55.8188
0	1	0	81.839
0	0	1	0
0	0	0	1
#370
1	0	0	2.42017
0	1	0	26.2126
0	0	1	0
0	0	0	1
#371
1	0	0	2.49463
0	1	0	34.7984
0	0	1	0
0	0	0	1
#372
1	0	0	4.51677
0	1	0	22.7547
0	0	1	0
0	0	0	1
#373
1	0	0	4.56071
0	1	0	12.8364
0	0	1	0
0	0	0	1
#374
1	0	0	4.39278
0	1	0	26.221
0	0	1	0
0	0	0	1
#375
1	0	0	4.54338
0	1	0	34.7739
0	0	1	0
0	0	0	1
#376
1	0	0	6.39049
0	1	0	22.8017
0	0	1	0
0	0	0	1
#377
1	0	0	6.58077
0	1	0	12.6545
0	0	1	0
0	0	0	1
#378
1	0	0	6.48165
0	1	0	25.7314
0	0	1	0
0	0	0	1
#379
1	0	0	6.37559
0	1	0	34.8391
0	0	1	0
0	0	0	1
#38
1	0	0	55.8641
0	1	0	93.5864
0	0	1	0
0	0	0	1
#380
1	0	0	8.44621
0	1	0	22.3739
0	0	1	0
0	0	0	1
#381
1	0	0	8.72982
0	1	0	12.5601
0	0	1	0
0	0	0	1
#382
1	0	0	8.67927
0	1	0	26.1155
0	0	1	0
0	0	0	1
#383
1	0	0	8.52494
0	1	0	34.8963
0	0	1	0
0	0	0	1
#384
1	0	0	10.4474
0	1	0	22.3269
0	0	1	0
0	0	0	1
#385
1	0	0	10.7102
0	1	0	13.0906
0	0	1	0
0	0	0	1
#386
1	0	0	10.6589
0	1	0	26.4812
0	0	1	0
0	0	0	1
#387
1	0	0	10.8203
0	1	0	34.5627
0	0	1	0
0	0	0	1
#388
1	0	0	12.8926
0	1	0	22.701
0	0	1	0
0	0	0	1
#389
1	0	0	12.7266
0	1	0	13.5458
0	0	1	0
0	0	0	1
#39
1	0	0	55.5004
0	1	0	101.899
0	0	1	0
0	0	0	1
#390
1	0	0	12.8831
0	1	0	26.1304
0	0	1	0
0	0	0	1
#391
1	0	0	12.6709
0	1	0	34.7021
0	0	1	0
0	0	0	1
#392
1	0	0	14.7419
0	1	0	22.6204
0	0	1	0
0	0	0	1
#393
1	0	0	14.978
0	1	0	13.5535
0	0	1	0
0	0	0	1
#394
1	0	0	14.7349
0	1	0	26.2655
0	0	1	0
0	0	0	1
#395
1	0	0	14.6688
0	1	0	34.3681
0	0	1	0
0	0	0	1
#396
1	0	0	16.6714
0	1	0	22.9387
0	0	1	0
0	0	0	1
#397
1	0	0	16.8045
0	1	0	14.0678
0	0	1	0
0	0	0	1
#398
1	0	0	16.6507
0	1	0	26.0335
0	0	1	0
0	0	0	1
#399
1	0	0	16.8326
0	1	0	34.4776
0	0	1	0
0	0	0	1
#4
1	0	0	74.1789
0	1	0	90.7581
0	0	1	0
0	0	0	1
#40
1	0	0	50.2948
0	1	0	89.6172
0	0	1	0
0	0	0	1
#400
1	0	0	18.8402
0	1	0	22.5295
0	0	1	0
0	0	0	1
#401
1	0	0	18.713
0	1	0	14.4377
0	0	1	0
0	0	0	1
#402
1	0	0	18.5949
0	1	0	26.408
0	0	1	0
0	0	0	1
#403
1	0	0	18.9391
0	1	0	34.603
0	0	1	0
0	0	0	1
#404
1	0	0	20.9367
0	1	0	22.6304
0	0	1	0
0	0	0	1
#405
1	0	0	21.0288
0	1	0	13.9254
0	0	1	0
0	0	0	1
#406
1	0	0	20.9072
0	1	0	25.9128
0	0	1	0
0	0	0	1
#407
1	0	0	21.1007
